"blup_predvar","blup_matRRfit","arron","first_stage_predvar","first_stage_blup_matRRfit"
3.8,1.03661969852052,"Sint-Niklaas",3.8,1.04604197307829
3.9,1.03591510387461,"Sint-Niklaas",3.9,1.04535513121375
4,1.03520904634418,"Sint-Niklaas",4,1.04466209591105
4.1,1.03450152957417,"Sint-Niklaas",4.1,1.04396288008916
4.2,1.03379255721525,"Sint-Niklaas",4.2,1.04325749677632
4.3,1.03308213292378,"Sint-Niklaas",4.3,1.04254595910968
4.4,1.03237026036178,"Sint-Niklaas",4.4,1.04182828033484
4.5,1.03165694319689,"Sint-Niklaas",4.5,1.04110447380546
4.6,1.03094218510234,"Sint-Niklaas",4.6,1.04037455298287
4.7,1.03022598975695,"Sint-Niklaas",4.7,1.03963853143562
4.8,1.02950836084504,"Sint-Niklaas",4.8,1.03889642283906
4.9,1.02878930205646,"Sint-Niklaas",4.9,1.03814824097494
5,1.02806881708652,"Sint-Niklaas",5,1.03739399973096
5.1,1.02734690963595,"Sint-Niklaas",5.1,1.03663371310037
5.2,1.02662358341091,"Sint-Niklaas",5.2,1.0358673951815
5.3,1.02589884212293,"Sint-Niklaas",5.3,1.03509506017734
5.4,1.02517268948887,"Sint-Niklaas",5.4,1.03431672239513
5.5,1.02444512923093,"Sint-Niklaas",5.5,1.03353239624586
5.6,1.02371616507656,"Sint-Niklaas",5.6,1.03274209624389
5.7,1.02298580075847,"Sint-Niklaas",5.7,1.03194583700646
5.8,1.0222540400146,"Sint-Niklaas",5.8,1.03114363325323
5.9,1.02152088658805,"Sint-Niklaas",5.9,1.03033549980587
6,1.02078634422709,"Sint-Niklaas",6,1.02952145158759
6.1,1.02005041668511,"Sint-Niklaas",6.1,1.02870150362263
6.2,1.01931310772059,"Sint-Niklaas",6.2,1.02787567103589
6.3,1.01857442109705,"Sint-Niklaas",6.3,1.02704396905239
6.4,1.01783436058306,"Sint-Niklaas",6.4,1.02620641299681
6.5,1.01709292995217,"Sint-Niklaas",6.5,1.02536301829308
6.6,1.0163501329829,"Sint-Niklaas",6.6,1.02451380046384
6.7,1.01560597345869,"Sint-Niklaas",6.7,1.02365877512997
6.8,1.0148604551679,"Sint-Niklaas",6.8,1.02279795801017
6.9,1.01411358190372,"Sint-Niklaas",6.9,1.0219313649204
7,1.0133653574642,"Sint-Niklaas",7,1.02105901177347
7.1,1.01261578565219,"Sint-Niklaas",7.1,1.02018091457848
7.2,1.01186487027531,"Sint-Niklaas",7.2,1.0192970894404
7.3,1.0111126151459,"Sint-Niklaas",7.3,1.01840755255953
7.4,1.01035902408102,"Sint-Niklaas",7.4,1.01751232023102
7.5,1.00960410090242,"Sint-Niklaas",7.5,1.01661140884439
7.6,1.00884784943645,"Sint-Niklaas",7.6,1.01570483488299
7.7,1.00809027351412,"Sint-Niklaas",7.7,1.01479261492355
7.8,1.00733137697096,"Sint-Niklaas",7.8,1.01387476563563
7.9,1.0065711636471,"Sint-Niklaas",7.9,1.01295130378113
8,1.00580963738715,"Sint-Niklaas",8,1.01202224621379
8.1,1.00504979592368,"Sint-Niklaas",8.1,1.01109173691104
8.2,1.00430485091021,"Sint-Niklaas",8.2,1.01017799461924
8.3,1.00357633469454,"Sint-Niklaas",8.3,1.00928313153897
8.4,1.00286421231698,"Sint-Niklaas",8.4,1.00840709894622
8.5,1.00216844962071,"Sint-Niklaas",8.5,1.00754984916975
8.6,1.00148901324904,"Sint-Niklaas",8.6,1.00671133558678
8.7,1.00082587064278,"Sint-Niklaas",8.7,1.0058915126188
8.8,1.00017899003759,"Sint-Niklaas",8.8,1.00509033572737
8.9,0.999548340461478,"Sint-Niklaas",8.9,1.00430776141016
9,0.998933891732334,"Sint-Niklaas",9,1.00354374719697
9.1,0.998335614455497,"Sint-Niklaas",9.1,1.0027982516459
9.2,0.997753480021428,"Sint-Niklaas",9.2,1.0020712343396
9.3,0.997187460603423,"Sint-Niklaas",9.3,1.00136265588162
9.4,0.996637529155402,"Sint-Niklaas",9.4,1.00067247789287
9.5,0.996103659409751,"Sint-Niklaas",9.5,1.00000066300812
9.6,0.995585825875232,"Sint-Niklaas",9.6,0.999347174872657
9.7,0.995084003834953,"Sint-Niklaas",9.7,0.998711978138999
9.8,0.994598169344405,"Sint-Niklaas",9.8,0.998095038463702
9.9,0.994128299229554,"Sint-Niklaas",9.9,0.997496322504271
10,0.993674371085004,"Sint-Niklaas",10,0.996915797916157
10.1,0.993236363272208,"Sint-Niklaas",10.1,0.996353433349841
10.2,0.992814254917758,"Sint-Niklaas",10.2,0.995809198448016
10.3,0.992408025911721,"Sint-Niklaas",10.3,0.995283063842855
10.4,0.992017656906044,"Sint-Niklaas",10.4,0.994775001153369
10.5,0.991643129313019,"Sint-Niklaas",10.5,0.994284982982856
10.6,0.991284425303807,"Sint-Niklaas",10.6,0.993812982916437
10.7,0.990941527807022,"Sint-Niklaas",10.7,0.993358975518686
10.8,0.990614420507382,"Sint-Niklaas",10.8,0.992922936331345
10.9,0.990303087844409,"Sint-Niklaas",10.9,0.992504841871124
11,0.990007515011198,"Sint-Niklaas",11,0.992104669627598
11.1,0.989727687953245,"Sint-Niklaas",11.1,0.991722398061184
11.2,0.98946359336733,"Sint-Niklaas",11.2,0.991358006601212
11.3,0.989215218700464,"Sint-Niklaas",11.3,0.991011475644075
11.4,0.988982552148897,"Sint-Niklaas",11.4,0.990682786551475
11.5,0.988765582657179,"Sint-Niklaas",11.5,0.990371921648753
11.6,0.988564299917287,"Sint-Niklaas",11.6,0.990078864223302
11.7,0.98837869436781,"Sint-Niklaas",11.7,0.98980359852307
11.8,0.988208757193188,"Sint-Niklaas",11.8,0.989546109755151
11.9,0.988054480323018,"Sint-Niklaas",11.9,0.989306384084457
12,0.987915856431412,"Sint-Niklaas",12,0.989084408632484
12.1,0.98779287893642,"Sint-Niklaas",12.1,0.988880171476152
12.2,0.987685541999508,"Sint-Niklaas",12.2,0.988693661646743
12.3,0.987593840525096,"Sint-Niklaas",12.3,0.988524869128917
12.4,0.987517770160154,"Sint-Niklaas",12.4,0.988373784859817
12.5,0.98745732729386,"Sint-Niklaas",12.5,0.988240400728255
12.6,0.987412509057312,"Sint-Niklaas",12.6,0.988124709573991
12.7,0.987383313323301,"Sint-Niklaas",12.7,0.988026705187087
12.8,0.987369738706145,"Sint-Niklaas",12.8,0.987946382307356
12.9,0.987371784561576,"Sint-Niklaas",12.9,0.987883736623888
13,0.987389450986694,"Sint-Niklaas",13,0.987838764774668
13.1,0.987422738819968,"Sint-Niklaas",13.1,0.987811464346271
13.2,0.98747164964131,"Sint-Niklaas",13.2,0.98780183387365
13.3,0.987536185772192,"Sint-Niklaas",13.3,0.987809872840002
13.4,0.987616350275837,"Sint-Niklaas",13.4,0.987835581676723
13.5,0.987712146957455,"Sint-Niklaas",13.5,0.98787896176345
13.6,0.987823580364549,"Sint-Niklaas",13.6,0.987940015428176
13.7,0.987950655787273,"Sint-Niklaas",13.7,0.988018745947467
13.8,0.988093379258849,"Sint-Niklaas",13.8,0.98811515754675
13.9,0.988251757556045,"Sint-Niklaas",13.9,0.988229255400692
14,0.988425798199715,"Sint-Niklaas",14,0.988361045633664
14.1,0.988615509455389,"Sint-Niklaas",14.1,0.988510535320288
14.2,0.98882090033393,"Sint-Niklaas",14.2,0.98867773248607
14.3,0.989041980592246,"Sint-Niklaas",14.3,0.988862646108118
14.4,0.989278518144923,"Sint-Niklaas",14.4,0.989065137548809
14.5,0.989528422826256,"Sint-Niklaas",14.5,0.989283930790373
14.6,0.989791219041984,"Sint-Niklaas",14.6,0.989518739199248
14.7,0.990066917028854,"Sint-Niklaas",14.7,0.989769574155374
14.8,0.990355527528121,"Sint-Niklaas",14.8,0.990036447817397
14.9,0.990657061786246,"Sint-Niklaas",14.9,0.990319373123657
15,0.990971531555629,"Sint-Niklaas",15,0.990618363793231
15.1,0.991298949095368,"Sint-Niklaas",15.1,0.990933434327041
15.2,0.991639327172058,"Sint-Niklaas",15.2,0.991264600009029
15.3,0.991992679060621,"Sint-Niklaas",15.3,0.99161187690739
15.4,0.99235901854517,"Sint-Niklaas",15.4,0.99197528187587
15.5,0.9927383599199,"Sint-Niklaas",15.5,0.992354832555137
15.6,0.993130717990023,"Sint-Niklaas",15.6,0.992750547374196
15.7,0.99353610807273,"Sint-Niklaas",15.7,0.993162445551893
15.8,0.993954545998185,"Sint-Niklaas",15.8,0.99359054709846
15.9,0.994386048110559,"Sint-Niklaas",15.9,0.994034872817144
16,0.994830631269089,"Sint-Niklaas",16,0.994495444305884
16.1,0.995288312849181,"Sint-Niklaas",16.1,0.994972283959068
16.2,0.995759110743539,"Sint-Niklaas",16.2,0.995465414969342
16.3,0.996243043363332,"Sint-Niklaas",16.3,0.995974861329493
16.4,0.996740129639393,"Sint-Niklaas",16.4,0.996500647834394
16.5,0.997250389023453,"Sint-Niklaas",16.5,0.997042800083016
16.6,0.997773841489411,"Sint-Niklaas",16.6,0.997601344480504
16.7,0.998310507534636,"Sint-Niklaas",16.7,0.998176308240319
16.8,0.998860408181307,"Sint-Niklaas",16.8,0.998767719386453
16.9,0.999423564977779,"Sint-Niklaas",16.9,0.999375606755699
17,1,"Sint-Niklaas",17,1
17.1,1.00058973585294,"Sint-Niklaas",17.1,1.00064092958886
17.2,1.0011927956721,"Sint-Niklaas",17.2,1.0012984268118
17.3,1.00180920312496,"Sint-Niklaas",17.3,1.00197252378096
17.4,1.0024389824126,"Sint-Niklaas",17.4,1.00266325343364
17.5,1.00308215827125,"Sint-Niklaas",17.5,1.00337064953503
17.6,1.00373875597389,"Sint-Niklaas",17.6,1.00409474668096
17.7,1.00440880133195,"Sint-Niklaas",17.7,1.0048355803007
17.8,1.00509232069697,"Sint-Niklaas",17.8,1.00559318665984
17.9,1.00578934096233,"Sint-Niklaas",17.9,1.00636760286331
18,1.00649988956501,"Sint-Niklaas",18,1.00715886685832
18.1,1.00722399448741,"Sint-Niklaas",18.1,1.00796701743753
18.2,1.00796168425918,"Sint-Niklaas",18.2,1.00879209424219
18.3,1.00871298795907,"Sint-Niklaas",18.3,1.00963413776537
18.4,1.00947793521686,"Sint-Niklaas",18.4,1.01049318935531
18.5,1.01025655621532,"Sint-Niklaas",18.5,1.01136929121875
18.6,1.01104888169217,"Sint-Niklaas",18.6,1.01226248642445
18.7,1.01185494294212,"Sint-Niklaas",18.7,1.01317281890665
18.8,1.0126747718189,"Sint-Niklaas",18.8,1.01410033346874
18.9,1.0135084007374,"Sint-Niklaas",18.9,1.01504507578687
19,1.01435586267579,"Sint-Niklaas",19,1.01600709241374
19.1,1.01521719117766,"Sint-Niklaas",19.1,1.01698643078242
19.2,1.01609242035431,"Sint-Niklaas",19.2,1.01798313921022
19.3,1.0169815848869,"Sint-Niklaas",19.3,1.01899726690271
19.4,1.01788472002883,"Sint-Niklaas",19.4,1.02002886395771
19.5,1.01880186160803,"Sint-Niklaas",19.5,1.02107798136946
19.6,1.01973304602931,"Sint-Niklaas",19.6,1.0221446710328
19.7,1.02067831027681,"Sint-Niklaas",19.7,1.02322898574744
19.8,1.02163769191642,"Sint-Niklaas",19.8,1.02433097922236
19.9,1.02261837864693,"Sint-Niklaas",19.9,1.02545548613625
20,1.02366416800878,"Sint-Niklaas",20,1.02663182419046
20.1,1.02478269021063,"Sint-Niklaas",20.1,1.0278651392269
20.2,1.02597418125868,"Sint-Niklaas",20.2,1.02915563327348
20.3,1.02723889274331,"Sint-Niklaas",20.3,1.03050351789605
20.4,1.02857709192755,"Sint-Niklaas",20.4,1.03190901425618
20.5,1.02998906184122,"Sint-Niklaas",20.5,1.03337235317163
20.6,1.03147510138075,"Sint-Niklaas",20.6,1.03489377517958
20.7,1.03303552541455,"Sint-Niklaas",20.7,1.03647353060246
20.8,1.03467066489429,"Sint-Niklaas",20.8,1.03811187961663
20.9,1.03638086697182,"Sint-Niklaas",20.9,1.03980909232377
21,1.03816649512203,"Sint-Niklaas",21,1.04156544882512
21.1,1.04002792927157,"Sint-Niklaas",21.1,1.04338123929848
21.2,1.04196556593363,"Sint-Niklaas",21.2,1.04525676407813
21.3,1.04397981834863,"Sint-Niklaas",21.3,1.0471923337376
21.4,1.04607111663115,"Sint-Niklaas",21.4,1.0491882691754
21.5,1.04823990792294,"Sint-Niklaas",21.5,1.05124490170362
21.6,1.05048665655231,"Sint-Niklaas",21.6,1.05336257313965
21.7,1.05281184419971,"Sint-Niklaas",21.7,1.05554163590078
21.8,1.05521597006988,"Sint-Niklaas",21.8,1.05778245310195
21.9,1.05769955107041,"Sint-Niklaas",21.9,1.0600853986566
22,1.06026312199694,"Sint-Niklaas",22,1.06245085738058
22.1,1.06290723572506,"Sint-Niklaas",22.1,1.06487922509932
22.2,1.06563246340896,"Sint-Niklaas",22.2,1.06737090875818
22.3,1.06843939468702,"Sint-Niklaas",22.3,1.06992632653608
22.4,1.07132863789432,"Sint-Niklaas",22.4,1.07254590796237
22.5,1.07430082028236,"Sint-Niklaas",22.5,1.0752300940372
22.6,1.07735658824585,"Sint-Niklaas",22.6,1.07797933735509
22.7,1.08049660755694,"Sint-Niklaas",22.7,1.08079410223215
22.8,1.08372156360684,"Sint-Niklaas",22.8,1.08367486483661
22.9,1.08703216165503,"Sint-Niklaas",22.9,1.08662211332309
23,1.09042912708611,"Sint-Niklaas",23,1.08963634797026
23.1,1.09391320567456,"Sint-Niklaas",23.1,1.09271808132236
23.2,1.09748516385739,"Sint-Niklaas",23.2,1.09586783833431
23.3,1.10114578901491,"Sint-Niklaas",23.3,1.09908615652058
23.4,1.10489588975975,"Sint-Niklaas",23.4,1.10237358610801
23.5,1.10873629623425,"Sint-Niklaas",23.5,1.10573069019236
23.6,1.11266786041645,"Sint-Niklaas",23.6,1.10915804489895
23.7,1.11669145643466,"Sint-Niklaas",23.7,1.11265623954721
23.8,1.12080798089108,"Sint-Niklaas",23.8,1.1162258768194
23.9,1.12501835319424,"Sint-Niklaas",23.9,1.1198675729334
24,1.12932351590083,"Sint-Niklaas",24,1.12358195781978
24.1,1.13372443506676,"Sint-Niklaas",24.1,1.12736967530315
24.2,1.13822210060793,"Sint-Niklaas",24.2,1.13123138328782
24.3,1.1428175266706,"Sint-Niklaas",24.3,1.13516775394795
24.4,1.14751175201187,"Sint-Niklaas",24.4,1.13917947392223
24.5,1.15230584039011,"Sint-Niklaas",24.5,1.1432672445131
24.6,1.15720088096597,"Sint-Niklaas",24.6,1.14743178189065
24.7,1.16219798871372,"Sint-Niklaas",24.7,1.15167381730132
24.8,1.16729830484359,"Sint-Niklaas",24.8,1.15599409728144
24.9,1.17250299723489,"Sint-Niklaas",24.9,1.16039338387561
25,1.17781326088057,"Sint-Niklaas",25,1.16487245486021
25.1,1.18323031834312,"Sint-Niklaas",25.1,1.16943210397199
25.2,1.18875542022219,"Sint-Niklaas",25.2,1.17407314114179
-6.8,1.20203259352591,"Soignies",-6.8,1.216522134298
-6.7,1.1987738518661,"Soignies",-6.7,1.21334165538582
-6.6,1.19554703419028,"Soignies",-6.6,1.21018839652641
-6.5,1.19235193009368,"Soignies",-6.5,1.20706218858869
-6.4,1.18918833157086,"Soignies",-6.4,1.20396286414594
-6.3,1.1860560329933,"Soignies",-6.3,1.20089025746089
-6.2,1.18295483108719,"Soignies",-6.2,1.19784420447108
-6.1,1.17988452491153,"Soignies",-6.1,1.19482454277436
-6,1.17684491583659,"Soignies",-6,1.1918311116145
-5.9,1.17383580752253,"Soignies",-5.9,1.18886375186703
-5.8,1.17085700589836,"Soignies",-5.8,1.18592230602524
-5.7,1.1679083191412,"Soignies",-5.7,1.18300661818628
-5.6,1.16498955765574,"Soignies",-5.6,1.18011653403752
-5.5,1.162100534054,"Soignies",-5.5,1.17725190084294
-5.4,1.15924106313539,"Soignies",-5.4,1.17441256742981
-5.3,1.15641096186695,"Soignies",-5.3,1.1715983841754
-5.2,1.15361004936395,"Soignies",-5.2,1.16880920299397
-5.1,1.15083814687062,"Soignies",-5.1,1.16604487732379
-5,1.14809507774126,"Soignies",-5,1.16330526211439
-4.9,1.1453806674215,"Soignies",-4.9,1.16059021381391
-4.8,1.14269474342989,"Soignies",-4.8,1.15789959035667
-4.7,1.14003713533963,"Soignies",-4.7,1.15523325115077
-4.6,1.13740767476065,"Soignies",-4.6,1.15259105706594
-4.5,1.13480619532187,"Soignies",-4.5,1.14997287042149
-4.4,1.13223253265369,"Soignies",-4.4,1.14737855497437
-4.3,1.12968652437074,"Soignies",-4.3,1.14480797590744
-4.2,1.12716801005484,"Soignies",-4.2,1.1422609998178
-4.1,1.12467683123822,"Soignies",-4.1,1.13973749470533
-4,1.1222128313869,"Soignies",-4,1.13723732996131
-3.9,1.1197758558844,"Soignies",-3.9,1.13476037635719
-3.8,1.11736575201555,"Soignies",-3.8,1.13230650603352
-3.7,1.1149823689506,"Soignies",-3.7,1.12987559248895
-3.6,1.11262555772952,"Soignies",-3.6,1.12746751056943
-3.5,1.11029517124652,"Soignies",-3.5,1.1250821364575
-3.4,1.10799106423477,"Soignies",-3.4,1.12271934766169
-3.3,1.10571309325135,"Soignies",-3.3,1.12037902300609
-3.2,1.10346111666238,"Soignies",-3.2,1.11806104262002
-3.1,1.10123499462838,"Soignies",-3.1,1.11576528792784
-3,1.09903458908983,"Soignies",-3,1.11349164163881
-2.9,1.0968597637529,"Soignies",-2.9,1.11123998773722
-2.8,1.09471038407543,"Soignies",-2.8,1.10901021147247
-2.7,1.09258631725306,"Soignies",-2.7,1.1068021993494
-2.6,1.09048743220559,"Soignies",-2.6,1.10461583911866
-2.5,1.08841359956351,"Soignies",-2.5,1.10245101976723
-2.4,1.08636469165473,"Soignies",-2.4,1.10030763150904
-2.3,1.08434058249151,"Soignies",-2.3,1.09818556577573
-2.2,1.08234114775754,"Soignies",-2.2,1.0960847152075
-2.1,1.08036626479524,"Soignies",-2.1,1.09400497364404
-2,1.07841581259326,"Soignies",-2,1.09194623611568
-1.9,1.07648967177411,"Soignies",-1.9,1.08990839883451
-1.8,1.07458772458199,"Soignies",-1.8,1.08789135918571
-1.7,1.07270985487084,"Soignies",-1.7,1.08589501571896
-1.6,1.07085594809247,"Soignies",-1.6,1.08391926813991
-1.5,1.06902589128501,"Soignies",-1.5,1.08196401730186
-1.4,1.06721957306138,"Soignies",-1.4,1.08002916519743
-1.3,1.06543688359801,"Soignies",-1.3,1.07811461495041
-1.2,1.06367771462377,"Soignies",-1.2,1.07622027080769
-1.1,1.06194195940895,"Soignies",-1.1,1.07434603813127
-1,1.06022951275455,"Soignies",-1,1.07249182339042
-0.9,1.05854027098159,"Soignies",-0.9,1.07065753415391
-0.800000000000001,1.0568741319207,"Soignies",-0.800000000000001,1.0688430790823
-0.7,1.05523099490182,"Soignies",-0.7,1.06704836792043
-0.600000000000001,1.05361076074407,"Soignies",-0.600000000000001,1.0652733114899
-0.5,1.05201333174576,"Soignies",-0.5,1.06351782168173
-0.4,1.05043861167461,"Soignies",-0.4,1.06178181144905
-0.300000000000001,1.04888650575807,"Soignies",-0.300000000000001,1.06006519479992
-0.2,1.04735692067382,"Soignies",-0.2,1.05836788679028
-0.100000000000001,1.04584976454043,"Soignies",-0.100000000000001,1.05668980351688
0,1.04436494690815,"Soignies",0,1.05503086211044
0.0999999999999996,1.0429023787499,"Soignies",0.0999999999999996,1.0533909807288
0.199999999999999,1.04146197245236,"Soignies",0.199999999999999,1.05177007855019
0.3,1.0400436418072,"Soignies",0.3,1.05016807576665
0.399999999999999,1.03864730200253,"Soignies",0.399999999999999,1.04858489357744
0.5,1.03727286961442,"Soignies",0.5,1.04702045418257
0.6,1.03592026259861,"Soignies",0.6,1.0454746807765
0.699999999999999,1.03458940028233,"Soignies",0.699999999999999,1.0439474975418
0.8,1.03328020335633,"Soignies",0.8,1.04243882964297
0.899999999999999,1.03199259386694,"Soignies",0.899999999999999,1.04094860322037
1,1.0307264952084,"Soignies",1,1.03947674538415
1.1,1.02948183211521,"Soignies",1.1,1.03802318420832
1.2,1.02825853065472,"Soignies",1.2,1.03658784872494
1.3,1.02705651821978,"Soignies",1.3,1.03517066891828
1.4,1.0258764407641,"Soignies",1.4,1.0337728064728
1.5,1.02472816579096,"Soignies",1.5,1.03241124131048
1.6,1.02361476908502,"Soignies",1.6,1.03109128879434
1.7,1.02253613970843,"Soignies",1.7,1.02981279383369
1.8,1.02149217026335,"Soignies",1.8,1.02857560633341
1.9,1.0204827568741,"Soignies",1.9,1.02737958116462
2,1.01950779916992,"Soignies",2,1.02622457813624
2.1,1.01856720026839,"Soignies",2.1,1.02511046196767
2.2,1.01766086675936,"Soignies",2.2,1.02403710226233
2.3,1.01678870868946,"Soignies",2.3,1.02300437348226
2.4,1.01595063954726,"Soignies",2.4,1.02201215492365
2.5,1.01514657624896,"Soignies",2.5,1.02106033069329
2.6,1.01437643912465,"Soignies",2.6,1.02014878968606
2.7,1.01364015190517,"Soignies",2.7,1.01927742556327
2.8,1.01293764170948,"Soignies",2.8,1.01844613673202
2.9,1.0122688390327,"Soignies",2.9,1.01765482632542
3,1.01163367773462,"Soignies",3,1.01690340218383
3.1,1.01103209502876,"Soignies",3.1,1.01619177683693
3.2,1.01046403147209,"Soignies",3.2,1.01551986748674
3.3,1.00992943095521,"Soignies",3.3,1.01488759599163
3.4,1.0094282406931,"Soignies",3.4,1.01429488885109
3.5,1.00896041121647,"Soignies",3.5,1.01374167719154
3.6,1.00852589636357,"Soignies",3.6,1.01322789675299
3.7,1.00812465327265,"Soignies",3.7,1.01275348787658
3.8,1.0077566423749,"Soignies",3.8,1.01231839549304
3.9,1.0074218273879,"Soignies",3.9,1.01192256911204
4,1.00712017530975,"Soignies",4,1.01156596281244
4.1,1.00685165641355,"Soignies",4.1,1.01124853523337
4.2,1.00661624424258,"Soignies",4.2,1.01097024956628
4.3,1.00641391560594,"Soignies",4.3,1.01073107354778
4.4,1.00624465057473,"Soignies",4.4,1.01053097945347
4.5,1.00610843247881,"Soignies",4.5,1.0103699440925
4.6,1.00600524790401,"Soignies",4.6,1.01024794880316
4.7,1.00593508668998,"Soignies",4.7,1.01016497944925
4.8,1.0058979419285,"Soignies",4.8,1.01012102641735
4.9,1.00589380996235,"Soignies",4.9,1.01011608461495
5,1.00592269038471,"Soignies",5,1.0101501534695
5.1,1.00598458603909,"Soignies",5.1,1.01022323692827
5.2,1.0060795030198,"Soignies",5.2,1.01033534345911
5.3,1.00620745067295,"Soignies",5.3,1.01048648605212
5.4,1.00636844159797,"Soignies",5.4,1.01067668222213
5.5,1.00656249164971,"Soignies",5.5,1.01090595401208
5.6,1.00678961994101,"Soignies",5.6,1.01117432799729
5.7,1.00704984884587,"Soignies",5.7,1.01148183529059
5.8,1.00734320400307,"Soignies",5.8,1.01182851154834
5.9,1.00766971432045,"Soignies",5.9,1.01221439697731
6,1.0080294119796,"Soignies",6,1.01263953634244
6.1,1.00842233244117,"Soignies",6.1,1.01310397897554
6.2,1.0088485144507,"Soignies",6.2,1.01360777878478
6.3,1.00930800004499,"Soignies",6.3,1.01415099426513
6.4,1.00980083455898,"Soignies",6.4,1.01473368850972
6.5,1.01032706663327,"Soignies",6.5,1.015355929222
6.6,1.01088674822202,"Soignies",6.6,1.01601778872888
6.7,1.01147993460162,"Soignies",6.7,1.01671934399474
6.8,1.01210668437969,"Soignies",6.8,1.01746067663633
6.9,1.01276705950478,"Soignies",6.9,1.01824187293862
7,1.01346112527655,"Soignies",7,1.01906302387152
7.1,1.01418895035658,"Soignies",7.1,1.01992422510754
7.2,1.01495060677961,"Soignies",7.2,1.02082557704037
7.3,1.0157461699655,"Soignies",7.3,1.02176718480439
7.4,1.01657571873164,"Soignies",7.4,1.02274915829509
7.5,1.01743933530596,"Soignies",7.5,1.02377161219048
7.6,1.01833710534053,"Soignies",7.6,1.02483466597336
7.7,1.01926911792572,"Soignies",7.7,1.02593844395466
7.8,1.02023546560492,"Soignies",7.8,1.02708307529759
7.9,1.02123624438985,"Soignies",7.9,1.02826869404288
8,1.02227155377648,"Soignies",8,1.02949543913494
8.1,1.02332940039321,"Soignies",8.1,1.03074896026498
8.2,1.0243563656784,"Soignies",8.2,1.03196525138023
8.3,1.02534601109614,"Soignies",8.3,1.03313657369505
8.4,1.02629822652781,"Soignies",8.4,1.03426277089155
8.5,1.02721290595219,"Soignies",8.5,1.03534369256151
8.6,1.02808994746514,"Soignies",8.6,1.03637919423985
8.7,1.02892925329857,"Soignies",8.7,1.03736913743677
8.8,1.02973072983851,"Soignies",8.8,1.03831338966866
8.9,1.03049428764263,"Soignies",8.9,1.03921182448765
9,1.03121984145676,"Soignies",9,1.04006432150979
9.1,1.03190731023083,"Soignies",9.1,1.04087076644197
9.2,1.03255661713394,"Soignies",9.2,1.04163105110746
9.3,1.03316768956867,"Soignies",9.3,1.04234507347007
9.4,1.03374045918458,"Soignies",9.4,1.04301273765698
9.5,1.03427486189101,"Soignies",9.5,1.0436339539802
9.6,1.03477083786897,"Soignies",9.6,1.04420863895667
9.7,1.03522833158236,"Soignies",9.7,1.04473671532692
9.8,1.03564729178829,"Soignies",9.8,1.04521811207238
9.9,1.03602767154665,"Soignies",9.9,1.04565276443136
10,1.03636942822888,"Soignies",10,1.04604061391348
10.1,1.03667252352597,"Soignies",10.1,1.04638160831287
10.2,1.03693692345556,"Soignies",10.2,1.04667570171981
10.3,1.0371625983683,"Soignies",10.3,1.04692285453111
10.4,1.03734952295344,"Soignies",10.4,1.04712303345892
10.5,1.03749767624349,"Soignies",10.5,1.04727621153825
10.6,1.0376070416182,"Soignies",10.6,1.04738236813301
10.7,1.03767760680764,"Soignies",10.7,1.04744148894065
10.8,1.03770936389449,"Soignies",10.8,1.04745356599536
10.9,1.03770230931553,"Soignies",10.9,1.04741859766986
11,1.03765644386231,"Soignies",11,1.0473365886758
11.1,1.03757177268099,"Soignies",11.1,1.04720755006262
11.2,1.03744830527139,"Soignies",11.2,1.04703149921518
11.3,1.03728605548519,"Soignies",11.3,1.04680845984975
11.4,1.0370850415234,"Soignies",11.4,1.04653846200876
11.5,1.03684528593286,"Soignies",11.5,1.04622154205402
11.6,1.03656681560212,"Soignies",11.6,1.04585774265857
11.7,1.03624966175637,"Soignies",11.7,1.0454471127971
11.8,1.03589385995158,"Soignies",11.8,1.04498970773495
11.9,1.03549945006792,"Soignies",11.9,1.04448558901576
12,1.03506647630225,"Soignies",12,1.04393482444759
12.1,1.0345949871599,"Soignies",12.1,1.04333748808781
12.2,1.03408503544562,"Soignies",12.2,1.04269366022641
12.3,1.03353667825368,"Soignies",12.3,1.04200342736812
12.4,1.03294997695727,"Soignies",12.4,1.04126688221292
12.5,1.03232499719701,"Soignies",12.5,1.04048412363539
12.6,1.03166180886872,"Soignies",12.6,1.03965525666255
12.7,1.03096048611042,"Soignies",12.7,1.03878039245035
12.8,1.03022110728849,"Soignies",12.8,1.03785964825887
12.9,1.02944375498306,"Soignies",12.9,1.0368931474261
13,1.02862851597269,"Soignies",13,1.03588101934041
13.1,1.02777548121818,"Soignies",13.1,1.03482339941168
13.2,1.02688474584567,"Soignies",13.2,1.03372042904113
13.3,1.02595640912896,"Soignies",13.3,1.03257225558975
13.4,1.02499057447106,"Soignies",13.4,1.03137903234558
13.5,1.02398734938504,"Soignies",13.5,1.03014091848952
13.6,1.022946845474,"Soignies",13.6,1.02885807906
13.7,1.02186917841047,"Soignies",13.7,1.02753068491626
13.8,1.02075446791492,"Soignies",13.8,1.02615891270049
13.9,1.0196028377336,"Soignies",13.9,1.02474294479859
14,1.01841441561569,"Soignies",14,1.02328296929981
14.1,1.01718933328961,"Soignies",14.1,1.0217791799551
14.2,1.01592772643876,"Soignies",14.2,1.02023177613422
14.3,1.01462973467643,"Soignies",14.3,1.01864096278176
14.4,1.01330400393997,"Soignies",14.4,1.01701711126207
